ts,event,agent_id,age,role,subpop,risk_score,access_level,clinic_id,dose_num,status
0.2,ELIGIBLE,1467.0,80.0,other,A,6.241734862137825,2.0,-1,1,eligible
0.2,ELIGIBLE,1468.0,71.0,other,A,9.393191783002699,3.0,-1,1,eligible
0.2,ELIGIBLE,1471.0,40.0,teacher,C,5.869604540081107,2.0,-1,1,eligible
0.2,ELIGIBLE,1472.0,46.0,healthcare,B,5.475401076504482,1.0,-1,1,eligible
0.2,ELIGIBLE,1475.0,69.0,other,A,9.152826979632414,1.0,-1,1,eligible
0.2,ELIGIBLE,1476.0,25.0,healthcare,B,5.775492385868238,1.0,-1,1,eligible
0.2,ELIGIBLE,1477.0,43.0,teacher,C,6.704968961960007,2.0,-1,1,eligible
0.2,ELIGIBLE,1478.0,31.0,healthcare,B,6.276419582768406,2.0,-1,1,eligible
0.2,ELIGIBLE,1479.0,50.0,healthcare,B,8.054999712938038,1.0,-1,1,eligible
0.2,ELIGIBLE,1480.0,33.0,healthcare,B,5.629367060844286,1.0,-1,1,eligible
0.2,ELIGIBLE,1481.0,75.0,other,A,7.694779407978249,1.0,-1,1,eligible
0.2,ELIGIBLE,1482.0,33.0,healthcare,B,4.115319510463619,2.0,-1,1,eligible
0.2,ELIGIBLE,1483.0,38.0,teacher,C,5.907283827734321,2.0,-1,1,eligible
0.2,ELIGIBLE,1484.0,75.0,other,A,7.602519732714156,2.0,-1,1,eligible
0.2,ELIGIBLE,1485.0,68.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,1486.0,73.0,other,A,6.540818090022842,2.0,-1,1,eligible
0.2,ELIGIBLE,1487.0,25.0,teacher,C,7.152146536375825,1.0,-1,1,eligible
0.2,ELIGIBLE,1488.0,22.0,teacher,C,4.18624924400941,1.0,-1,1,eligible
0.2,ELIGIBLE,1489.0,34.0,healthcare,B,3.887685439876967,1.0,-1,1,eligible
0.2,ELIGIBLE,1490.0,30.0,teacher,C,5.4256225312949855,2.0,-1,1,eligible
0.2,ELIGIBLE,1492.0,65.0,other,A,7.670560732525224,2.0,-1,1,eligible
0.2,ELIGIBLE,1493.0,37.0,healthcare,B,7.784742891513776,2.0,-1,1,eligible
0.2,ELIGIBLE,1495.0,46.0,teacher,C,6.957731453403792,1.0,-1,1,eligible
0.2,ELIGIBLE,1496.0,67.0,other,A,8.229523324056212,3.0,-1,1,eligible
0.2,ELIGIBLE,1497.0,68.0,other,A,7.958305561468094,2.0,-1,1,eligible
0.2,ELIGIBLE,1498.0,38.0,teacher,C,7.824404619874121,2.0,-1,1,eligible
0.2,ELIGIBLE,1499.0,41.0,healthcare,B,4.41261165790468,2.0,-1,1,eligible
0.2,ELIGIBLE,1500.0,23.0,healthcare,B,7.122382417008736,1.0,-1,1,eligible
0.2,ELIGIBLE,1501.0,67.0,other,A,8.168889928310078,2.0,-1,1,eligible
0.2,ELIGIBLE,1502.0,48.0,teacher,C,6.191449265264923,1.0,-1,1,eligible
0.2,ELIGIBLE,1503.0,39.0,teacher,C,4.813387420569028,1.0,-1,1,eligible
0.2,ELIGIBLE,1504.0,55.0,healthcare,B,6.031019875668798,1.0,-1,1,eligible
0.2,ELIGIBLE,1505.0,39.0,healthcare,B,4.911563161729796,1.0,-1,1,eligible
0.2,ELIGIBLE,1507.0,79.0,other,A,7.8599912649910415,1.0,-1,1,eligible
0.2,ELIGIBLE,1510.0,76.0,other,A,7.352338303213074,1.0,-1,1,eligible
0.2,ELIGIBLE,1511.0,70.0,other,A,8.476207549486197,3.0,-1,1,eligible
0.2,ELIGIBLE,1512.0,36.0,healthcare,B,9.027630639397366,2.0,-1,1,eligible
0.2,ELIGIBLE,1513.0,41.0,teacher,C,5.9299933722886236,1.0,-1,1,eligible
0.2,ELIGIBLE,1514.0,30.0,healthcare,B,7.7269093506019555,1.0,-1,1,eligible
0.2,ELIGIBLE,1515.0,34.0,healthcare,B,6.068480264063767,1.0,-1,1,eligible
0.2,ELIGIBLE,1520.0,26.0,healthcare,B,5.8136991140135095,1.0,-1,1,eligible
0.2,ELIGIBLE,1521.0,76.0,other,A,7.858915565928749,3.0,-1,1,eligible
0.2,ELIGIBLE,1528.0,36.0,teacher,C,4.27886430445528,1.0,-1,1,eligible
0.2,ELIGIBLE,1529.0,77.0,other,A,8.748658793169259,2.0,-1,1,eligible
0.2,ELIGIBLE,1530.0,68.0,other,A,9.366030653498829,2.0,-1,1,eligible
0.2,ELIGIBLE,1531.0,47.0,teacher,C,4.978048839558262,1.0,-1,1,eligible
0.2,ELIGIBLE,1535.0,69.0,other,A,7.938530947708089,3.0,-1,1,eligible
0.2,ELIGIBLE,1536.0,48.0,healthcare,B,5.26882782006147,1.0,-1,1,eligible
0.2,ELIGIBLE,1537.0,44.0,healthcare,B,6.841783981471266,1.0,-1,1,eligible
0.2,ELIGIBLE,1538.0,52.0,healthcare,B,5.999871837258657,1.0,-1,1,eligible
0.2,ELIGIBLE,1541.0,29.0,teacher,C,7.625593072451329,1.0,-1,1,eligible
0.2,ELIGIBLE,1543.0,42.0,teacher,C,6.060726454048095,1.0,-1,1,eligible
0.2,ELIGIBLE,1544.0,70.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,1546.0,36.0,teacher,C,6.647677805398496,1.0,-1,1,eligible
0.2,ELIGIBLE,1549.0,42.0,healthcare,B,6.4607269423076925,1.0,-1,1,eligible
0.2,ELIGIBLE,1551.0,68.0,other,A,8.867650115962839,3.0,-1,1,eligible
0.2,ELIGIBLE,1552.0,49.0,healthcare,B,4.017241044979712,1.0,-1,1,eligible
0.2,ELIGIBLE,1554.0,76.0,other,A,8.287120960010201,3.0,-1,1,eligible
0.2,ELIGIBLE,1556.0,79.0,other,A,8.66204000866896,2.0,-1,1,eligible
0.2,ELIGIBLE,1557.0,37.0,teacher,C,3.695662063971666,2.0,-1,1,eligible
0.2,ELIGIBLE,1559.0,42.0,healthcare,B,7.088536859220839,1.0,-1,1,eligible
0.2,ELIGIBLE,1560.0,27.0,teacher,C,5.182480870847399,2.0,-1,1,eligible
0.2,ELIGIBLE,1562.0,72.0,other,A,9.224165829033971,1.0,-1,1,eligible
0.2,ELIGIBLE,1563.0,80.0,other,A,9.237434391289437,3.0,-1,1,eligible
0.2,ELIGIBLE,1564.0,55.0,healthcare,B,7.9131053546379695,1.0,-1,1,eligible
0.2,ELIGIBLE,1565.0,40.0,teacher,C,5.750294023525262,1.0,-1,1,eligible
0.2,ELIGIBLE,1566.0,49.0,teacher,C,4.516340928641411,1.0,-1,1,eligible
0.2,ELIGIBLE,1567.0,65.0,other,A,6.808388969504779,3.0,-1,1,eligible
0.2,ELIGIBLE,1568.0,42.0,healthcare,B,7.228455097460132,1.0,-1,1,eligible
0.2,ELIGIBLE,1569.0,51.0,teacher,C,5.590415144396579,1.0,-1,1,eligible
0.2,ELIGIBLE,1570.0,36.0,teacher,C,4.682171086577622,2.0,-1,1,eligible
0.2,ELIGIBLE,1571.0,45.0,teacher,C,4.322534861605851,1.0,-1,1,eligible
0.2,ELIGIBLE,1573.0,51.0,teacher,C,6.559769002597657,1.0,-1,1,eligible
0.2,ELIGIBLE,1574.0,71.0,other,A,9.257960868932743,1.0,-1,1,eligible
0.2,ELIGIBLE,1575.0,40.0,healthcare,B,4.736331258687198,1.0,-1,1,eligible
0.2,ELIGIBLE,1576.0,42.0,healthcare,B,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,1579.0,42.0,teacher,C,5.574536221372904,2.0,-1,1,eligible
0.2,ELIGIBLE,1580.0,72.0,other,A,8.990847905025312,3.0,-1,1,eligible
0.2,ELIGIBLE,1581.0,28.0,healthcare,B,7.201439086648028,1.0,-1,1,eligible
0.2,ELIGIBLE,1582.0,69.0,other,A,8.805424562070696,1.0,-1,1,eligible
0.2,ELIGIBLE,1584.0,44.0,teacher,C,6.682814128008965,1.0,-1,1,eligible
0.2,ELIGIBLE,1585.0,27.0,teacher,C,6.760411429398103,2.0,-1,1,eligible
0.2,ELIGIBLE,1586.0,68.0,other,A,9.373831978793302,2.0,-1,1,eligible
0.2,ELIGIBLE,1587.0,40.0,teacher,C,6.764847547155174,1.0,-1,1,eligible
0.2,ELIGIBLE,1588.0,36.0,healthcare,B,7.717578976150087,2.0,-1,1,eligible
0.2,ELIGIBLE,1589.0,76.0,other,A,8.799436500368827,1.0,-1,1,eligible
0.2,ELIGIBLE,1590.0,40.0,teacher,C,6.589077011187005,1.0,-1,1,eligible
0.2,ELIGIBLE,1591.0,22.0,teacher,C,5.49880727571375,2.0,-1,1,eligible
0.2,ELIGIBLE,1592.0,22.0,teacher,C,5.173359262863669,2.0,-1,1,eligible
0.2,ELIGIBLE,1593.0,22.0,teacher,C,6.4354250081558195,1.0,-1,1,eligible
0.2,ELIGIBLE,1594.0,67.0,other,A,8.245266532464312,3.0,-1,1,eligible
0.2,ELIGIBLE,1595.0,33.0,teacher,C,7.178908130799194,1.0,-1,1,eligible
0.2,ELIGIBLE,1596.0,42.0,healthcare,B,7.26959972835689,1.0,-1,1,eligible
0.2,ELIGIBLE,1597.0,77.0,other,A,8.758291802163525,3.0,-1,1,eligible
0.2,ELIGIBLE,1598.0,27.0,healthcare,B,7.127208269482832,1.0,-1,1,eligible
0.2,ELIGIBLE,1599.0,42.0,teacher,C,5.215854109683755,2.0,-1,1,eligible
0.2,ELIGIBLE,1602.0,67.0,other,A,6.428476941221349,2.0,-1,1,eligible
0.2,ELIGIBLE,1603.0,39.0,teacher,C,4.8580779851186575,2.0,-1,1,eligible
0.2,ELIGIBLE,1604.0,36.0,teacher,C,6.605010311876356,3.0,-1,1,eligible
0.2,ELIGIBLE,1606.0,28.0,healthcare,B,7.1036962609434795,1.0,-1,1,eligible
0.2,ELIGIBLE,1607.0,28.0,teacher,C,6.325028159681738,1.0,-1,1,eligible
0.2,ELIGIBLE,1608.0,43.0,teacher,C,6.664761949732641,1.0,-1,1,eligible
0.2,ELIGIBLE,1609.0,27.0,healthcare,B,5.329036985268131,1.0,-1,1,eligible
0.2,ELIGIBLE,1610.0,33.0,healthcare,B,9.824522762641017,2.0,-1,1,eligible
0.2,ELIGIBLE,1611.0,67.0,other,A,6.420760256192252,2.0,-1,1,eligible
0.2,ELIGIBLE,1612.0,68.0,other,A,7.387403571813641,1.0,-1,1,eligible
0.2,ELIGIBLE,1613.0,69.0,other,A,8.306661443345808,2.0,-1,1,eligible
0.2,ELIGIBLE,1614.0,66.0,other,A,9.344378359883839,1.0,-1,1,eligible
0.2,ELIGIBLE,1615.0,76.0,other,A,9.78540605504669,2.0,-1,1,eligible
0.2,ELIGIBLE,1618.0,39.0,teacher,C,5.016462803613629,2.0,-1,1,eligible
0.2,ELIGIBLE,1619.0,33.0,teacher,C,8.39493208596949,2.0,-1,1,eligible
0.2,ELIGIBLE,1620.0,35.0,healthcare,B,5.524207430378514,1.0,-1,1,eligible
0.2,ELIGIBLE,1623.0,52.0,teacher,C,4.120091361616198,2.0,-1,1,eligible
0.2,ELIGIBLE,1624.0,45.0,healthcare,B,6.509669053183465,2.0,-1,1,eligible
0.2,ELIGIBLE,1626.0,62.0,teacher,C,5.837870823329041,1.0,-1,1,eligible
0.2,ELIGIBLE,1629.0,52.0,teacher,C,4.872672654800955,2.0,-1,1,eligible
0.2,ELIGIBLE,1630.0,49.0,teacher,C,7.282516070520679,2.0,-1,1,eligible
0.2,ELIGIBLE,1631.0,22.0,teacher,C,7.663970739253868,1.0,-1,1,eligible
0.2,ELIGIBLE,1632.0,67.0,other,A,7.947470363984675,1.0,-1,1,eligible
0.2,ELIGIBLE,1633.0,25.0,healthcare,B,6.8762751319793995,3.0,-1,1,eligible
0.2,ELIGIBLE,1636.0,22.0,teacher,C,5.844812485682949,3.0,-1,1,eligible
0.2,ELIGIBLE,1637.0,48.0,healthcare,B,7.722758356091802,1.0,-1,1,eligible
0.2,ELIGIBLE,1638.0,28.0,healthcare,B,6.7650673617015284,1.0,-1,1,eligible
0.2,ELIGIBLE,1640.0,86.0,other,A,8.09438824307247,2.0,-1,1,eligible
0.2,ELIGIBLE,1641.0,28.0,healthcare,B,5.614625541697337,1.0,-1,1,eligible
0.2,ELIGIBLE,1642.0,42.0,teacher,C,4.770632498917144,2.0,-1,1,eligible
0.2,ELIGIBLE,1643.0,76.0,other,A,7.7778641740939,2.0,-1,1,eligible
0.2,ELIGIBLE,1644.0,43.0,healthcare,B,4.110418539631696,1.0,-1,1,eligible
0.2,ELIGIBLE,1645.0,39.0,teacher,C,5.140865079028099,1.0,-1,1,eligible
0.2,ELIGIBLE,1646.0,43.0,teacher,C,2.2181011674310525,2.0,-1,1,eligible
0.2,ELIGIBLE,1647.0,44.0,teacher,C,6.592935827991904,1.0,-1,1,eligible
0.2,ELIGIBLE,1648.0,72.0,other,A,8.048382469772656,3.0,-1,1,eligible
0.2,ELIGIBLE,1649.0,46.0,teacher,C,3.990159307914701,3.0,-1,1,eligible
0.2,ELIGIBLE,1651.0,47.0,healthcare,B,4.686911004166624,2.0,-1,1,eligible
0.2,ELIGIBLE,1652.0,35.0,teacher,C,6.120060405796269,3.0,-1,1,eligible
0.2,ELIGIBLE,1653.0,57.0,healthcare,B,4.335452185478953,1.0,-1,1,eligible
0.2,ELIGIBLE,1654.0,40.0,teacher,C,5.489677336877776,2.0,-1,1,eligible
0.2,ELIGIBLE,1655.0,27.0,teacher,C,5.989869644301048,1.0,-1,1,eligible
0.2,ELIGIBLE,1656.0,35.0,teacher,C,6.415872433653849,2.0,-1,1,eligible
0.2,ELIGIBLE,1657.0,34.0,healthcare,B,6.131215605230715,1.0,-1,1,eligible
0.2,ELIGIBLE,1658.0,70.0,other,A,9.474993891097421,3.0,-1,1,eligible
0.2,ELIGIBLE,1659.0,40.0,healthcare,B,5.9639751519229725,1.0,-1,1,eligible
0.2,ELIGIBLE,1662.0,22.0,teacher,C,5.258426285021255,1.0,-1,1,eligible
0.2,ELIGIBLE,1663.0,66.0,other,A,7.8914624585430495,3.0,-1,1,eligible
0.2,ELIGIBLE,1664.0,34.0,teacher,C,5.328810688554267,1.0,-1,1,eligible
0.2,ELIGIBLE,1665.0,69.0,other,A,8.472494426943044,1.0,-1,1,eligible
0.2,ELIGIBLE,1666.0,36.0,teacher,C,4.778504133320718,2.0,-1,1,eligible
0.2,ELIGIBLE,1667.0,35.0,healthcare,B,6.68992826641344,1.0,-1,1,eligible
0.2,ELIGIBLE,1668.0,39.0,healthcare,B,7.474598202106132,3.0,-1,1,eligible
0.2,ELIGIBLE,1670.0,50.0,teacher,C,6.448307370539735,1.0,-1,1,eligible
0.2,ELIGIBLE,1671.0,47.0,teacher,C,5.9047557766133645,2.0,-1,1,eligible
0.2,ELIGIBLE,1673.0,36.0,teacher,C,4.793779333627712,2.0,-1,1,eligible
0.2,ELIGIBLE,1674.0,73.0,other,A,8.992640773070098,3.0,-1,1,eligible
0.2,ELIGIBLE,1675.0,56.0,healthcare,B,6.121888789292183,3.0,-1,1,eligible
0.2,ELIGIBLE,1676.0,43.0,healthcare,B,6.326441582024105,2.0,-1,1,eligible
0.2,ELIGIBLE,1677.0,91.0,other,A,9.469779056892289,2.0,-1,1,eligible
0.2,ELIGIBLE,1679.0,72.0,other,A,8.587478972640772,1.0,-1,1,eligible
0.2,ELIGIBLE,1680.0,39.0,teacher,C,4.033906941397557,2.0,-1,1,eligible
0.2,ELIGIBLE,1682.0,46.0,healthcare,B,6.738016711072484,2.0,-1,1,eligible
0.2,ELIGIBLE,1683.0,72.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,1684.0,36.0,healthcare,B,9.81484638946117,2.0,-1,1,eligible
0.2,ELIGIBLE,1685.0,88.0,other,A,8.592063234294669,2.0,-1,1,eligible
0.2,ELIGIBLE,1686.0,78.0,other,A,6.535478182591558,3.0,-1,1,eligible
0.2,ELIGIBLE,1687.0,37.0,teacher,C,3.5019790379793556,2.0,-1,1,eligible
0.2,ELIGIBLE,1688.0,71.0,other,A,8.22463236355156,1.0,-1,1,eligible
0.2,ELIGIBLE,1690.0,75.0,other,A,8.76692008421176,3.0,-1,1,eligible
0.2,ELIGIBLE,1691.0,32.0,teacher,C,6.83657153386378,1.0,-1,1,eligible
0.2,ELIGIBLE,1692.0,72.0,other,A,8.196463429015335,3.0,-1,1,eligible
0.2,ELIGIBLE,1693.0,78.0,other,A,8.007083027164802,2.0,-1,1,eligible
0.2,ELIGIBLE,1694.0,54.0,healthcare,B,9.295322753951279,1.0,-1,1,eligible
0.2,ELIGIBLE,1695.0,26.0,teacher,C,5.9418492475336695,2.0,-1,1,eligible
0.2,ELIGIBLE,1696.0,73.0,other,A,10.0,3.0,-1,1,eligible
0.2,ELIGIBLE,1697.0,35.0,teacher,C,8.858022804623765,2.0,-1,1,eligible
0.2,ELIGIBLE,1698.0,40.0,teacher,C,5.510693721679846,2.0,-1,1,eligible
0.2,ELIGIBLE,1699.0,39.0,teacher,C,5.53867088696249,1.0,-1,1,eligible
0.2,ELIGIBLE,1700.0,35.0,teacher,C,3.454604816001272,1.0,-1,1,eligible
0.2,ELIGIBLE,1701.0,73.0,other,A,6.868443717854696,2.0,-1,1,eligible
0.2,ELIGIBLE,1702.0,36.0,healthcare,B,5.840370431821979,2.0,-1,1,eligible
0.2,ELIGIBLE,1703.0,51.0,healthcare,B,7.145173026856357,2.0,-1,1,eligible
0.2,ELIGIBLE,1704.0,35.0,teacher,C,5.890443317616038,2.0,-1,1,eligible
0.2,ELIGIBLE,1705.0,65.0,other,A,7.225200568533897,3.0,-1,1,eligible
0.2,ELIGIBLE,1706.0,30.0,teacher,C,6.321893512979065,2.0,-1,1,eligible
0.2,ELIGIBLE,1707.0,72.0,other,A,7.960117892808496,2.0,-1,1,eligible
0.2,ELIGIBLE,1708.0,65.0,other,A,6.303304623248125,3.0,-1,1,eligible
0.2,ELIGIBLE,1709.0,72.0,other,A,9.916273522340216,3.0,-1,1,eligible
0.2,ELIGIBLE,1710.0,22.0,teacher,C,8.614308701130772,2.0,-1,1,eligible
0.2,ELIGIBLE,1711.0,33.0,teacher,C,7.149306572261306,2.0,-1,1,eligible
0.2,ELIGIBLE,1712.0,50.0,teacher,C,5.532304635470363,2.0,-1,1,eligible
0.2,ELIGIBLE,1713.0,67.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,1714.0,71.0,other,A,8.975302655256035,3.0,-1,1,eligible
0.2,ELIGIBLE,1715.0,43.0,teacher,C,6.097882097450762,1.0,-1,1,eligible
0.2,ELIGIBLE,1716.0,80.0,other,A,9.650025936230776,2.0,-1,1,eligible
0.2,ELIGIBLE,1717.0,51.0,healthcare,B,9.33956592566687,3.0,-1,1,eligible
0.2,ELIGIBLE,1719.0,46.0,healthcare,B,7.886259940935767,2.0,-1,1,eligible
0.2,ELIGIBLE,1720.0,27.0,teacher,C,8.398696829717075,2.0,-1,1,eligible
0.2,ELIGIBLE,1721.0,67.0,other,A,7.005747656149671,3.0,-1,1,eligible
0.2,ELIGIBLE,1722.0,40.0,healthcare,B,4.751646773045392,1.0,-1,1,eligible
0.2,ELIGIBLE,1724.0,70.0,other,A,9.81897505039599,1.0,-1,1,eligible
0.2,ELIGIBLE,1725.0,68.0,other,A,9.84013610174393,3.0,-1,1,eligible
0.2,ELIGIBLE,1726.0,30.0,healthcare,B,3.9353826595067107,2.0,-1,1,eligible
0.2,ELIGIBLE,1728.0,71.0,other,A,7.191636846319398,2.0,-1,1,eligible
0.2,ELIGIBLE,1731.0,46.0,healthcare,B,7.999103830285794,1.0,-1,1,eligible
0.2,ELIGIBLE,1732.0,35.0,teacher,C,4.40716312956142,2.0,-1,1,eligible
0.2,ELIGIBLE,1734.0,72.0,other,A,8.621543975912463,2.0,-1,1,eligible
0.2,ELIGIBLE,1737.0,47.0,teacher,C,5.89025835539688,2.0,-1,1,eligible
0.2,ELIGIBLE,1738.0,44.0,healthcare,B,6.7075360463602145,1.0,-1,1,eligible
0.2,ELIGIBLE,1739.0,53.0,teacher,C,4.5289051737483605,2.0,-1,1,eligible
0.2,ELIGIBLE,1740.0,49.0,healthcare,B,4.139542434697239,1.0,-1,1,eligible
0.2,ELIGIBLE,1741.0,48.0,teacher,C,5.253422064458672,1.0,-1,1,eligible
0.2,ELIGIBLE,1742.0,44.0,teacher,C,5.178312411660743,1.0,-1,1,eligible
0.2,ELIGIBLE,1746.0,40.0,teacher,C,4.645769012761818,3.0,-1,1,eligible
0.2,ELIGIBLE,1747.0,73.0,other,A,9.21991800382909,1.0,-1,1,eligible
0.2,ELIGIBLE,1748.0,63.0,healthcare,B,8.690626079451057,1.0,-1,1,eligible
0.2,ELIGIBLE,1749.0,68.0,other,A,6.680531648634436,3.0,-1,1,eligible
0.2,ELIGIBLE,1750.0,43.0,teacher,C,5.011477141715162,2.0,-1,1,eligible
0.2,ELIGIBLE,1751.0,22.0,teacher,C,5.396458069995783,2.0,-1,1,eligible
0.2,ELIGIBLE,1752.0,51.0,healthcare,B,5.480251865742415,1.0,-1,1,eligible
0.2,ELIGIBLE,1755.0,33.0,teacher,C,4.96190916506165,1.0,-1,1,eligible
0.2,ELIGIBLE,1756.0,41.0,teacher,C,6.119769005477659,2.0,-1,1,eligible
0.2,ELIGIBLE,1757.0,65.0,other,A,7.770216582509923,1.0,-1,1,eligible
0.2,ELIGIBLE,1760.0,71.0,other,A,7.206597646361198,2.0,-1,1,eligible
0.2,ELIGIBLE,1762.0,72.0,other,A,7.747829158944024,1.0,-1,1,eligible
0.2,ELIGIBLE,1763.0,27.0,teacher,C,5.0775320192485145,3.0,-1,1,eligible
0.2,ELIGIBLE,1764.0,26.0,healthcare,B,6.851064124905778,1.0,-1,1,eligible
0.2,ELIGIBLE,1765.0,72.0,other,A,6.270624914805271,1.0,-1,1,eligible
0.2,ELIGIBLE,1768.0,69.0,other,A,9.042598990341496,3.0,-1,1,eligible
0.2,ELIGIBLE,1771.0,77.0,other,A,10.0,3.0,-1,1,eligible
0.2,ELIGIBLE,1772.0,41.0,teacher,C,5.644106115036151,2.0,-1,1,eligible
0.2,ELIGIBLE,1775.0,25.0,healthcare,B,8.217383203566165,1.0,-1,1,eligible
0.2,ELIGIBLE,1777.0,36.0,teacher,C,3.926904444979376,1.0,-1,1,eligible
0.2,ELIGIBLE,1778.0,70.0,other,A,5.354718175572379,3.0,-1,1,eligible
0.2,ELIGIBLE,1784.0,31.0,healthcare,B,4.772306502640921,1.0,-1,1,eligible
0.2,ELIGIBLE,1785.0,52.0,teacher,C,4.435386252577949,1.0,-1,1,eligible
0.2,ELIGIBLE,1786.0,67.0,other,A,10.0,3.0,-1,1,eligible
0.2,ELIGIBLE,1787.0,74.0,other,A,8.576853482893453,2.0,-1,1,eligible
0.2,ELIGIBLE,1789.0,36.0,teacher,C,4.756354331633896,2.0,-1,1,eligible
0.2,ELIGIBLE,1792.0,34.0,teacher,C,5.415531504207827,1.0,-1,1,eligible
0.2,ELIGIBLE,1793.0,22.0,teacher,C,4.242598413222651,2.0,-1,1,eligible
0.2,ELIGIBLE,1794.0,39.0,teacher,C,7.472979662401395,1.0,-1,1,eligible
0.2,ELIGIBLE,1795.0,37.0,healthcare,B,4.353627051507151,2.0,-1,1,eligible
0.2,ELIGIBLE,1796.0,69.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,1797.0,38.0,teacher,C,4.785914351778872,1.0,-1,1,eligible
0.2,ELIGIBLE,1800.0,70.0,other,A,9.020427098436977,3.0,-1,1,eligible
0.2,ELIGIBLE,1802.0,73.0,other,A,8.807679779389716,2.0,-1,1,eligible
0.2,ELIGIBLE,1806.0,27.0,teacher,C,6.077491330945101,3.0,-1,1,eligible
0.2,ELIGIBLE,1807.0,26.0,teacher,C,4.717879237446613,1.0,-1,1,eligible
0.2,ELIGIBLE,1808.0,67.0,other,A,7.946008126387505,1.0,-1,1,eligible
0.2,ELIGIBLE,1810.0,74.0,other,A,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,1811.0,71.0,other,A,7.880044536659418,1.0,-1,1,eligible
0.2,ELIGIBLE,1812.0,84.0,other,A,7.245044203334785,2.0,-1,1,eligible
0.2,ELIGIBLE,1813.0,74.0,other,A,8.182461294462765,2.0,-1,1,eligible
0.2,ELIGIBLE,1814.0,70.0,other,A,7.77278769497443,2.0,-1,1,eligible
0.2,ELIGIBLE,1815.0,22.0,teacher,C,6.124001218176071,2.0,-1,1,eligible
0.2,ELIGIBLE,1816.0,79.0,other,A,7.36091638666348,2.0,-1,1,eligible
0.2,ELIGIBLE,1817.0,40.0,healthcare,B,6.652272911829676,1.0,-1,1,eligible
0.2,ELIGIBLE,1818.0,66.0,other,A,7.919620369329612,1.0,-1,1,eligible
0.2,ELIGIBLE,1819.0,48.0,healthcare,B,4.969167160453276,2.0,-1,1,eligible
0.2,ELIGIBLE,1821.0,72.0,other,A,7.803273481852847,2.0,-1,1,eligible
0.2,ELIGIBLE,1824.0,37.0,teacher,C,5.8680474979178,2.0,-1,1,eligible
0.2,ELIGIBLE,1825.0,49.0,healthcare,B,6.348507391400178,1.0,-1,1,eligible
0.2,ELIGIBLE,1827.0,44.0,teacher,C,7.475146614161248,2.0,-1,1,eligible
0.2,ELIGIBLE,1828.0,38.0,teacher,C,5.203653445119986,2.0,-1,1,eligible
0.2,ELIGIBLE,1830.0,79.0,other,A,8.367740898959518,2.0,-1,1,eligible
0.2,ELIGIBLE,1831.0,73.0,other,A,9.889495829284387,3.0,-1,1,eligible
0.2,ELIGIBLE,1833.0,52.0,healthcare,B,5.2598035407107995,1.0,-1,1,eligible
0.2,ELIGIBLE,1834.0,50.0,healthcare,B,7.98057009785552,1.0,-1,1,eligible
0.2,ELIGIBLE,1835.0,52.0,teacher,C,4.765464872466244,1.0,-1,1,eligible
0.2,ELIGIBLE,1837.0,22.0,teacher,C,4.462165038657955,2.0,-1,1,eligible
0.2,ELIGIBLE,1838.0,30.0,teacher,C,6.232464144233841,3.0,-1,1,eligible
0.2,ELIGIBLE,1840.0,41.0,healthcare,B,7.810014918494297,2.0,-1,1,eligible
0.2,ELIGIBLE,1842.0,79.0,other,A,8.782827941942779,3.0,-1,1,eligible
0.2,ELIGIBLE,1844.0,65.0,other,A,9.234534639036193,1.0,-1,1,eligible
0.2,ELIGIBLE,1846.0,60.0,teacher,C,2.224039247462104,1.0,-1,1,eligible
0.2,ELIGIBLE,1847.0,30.0,teacher,C,6.965248088182418,1.0,-1,1,eligible
0.2,ELIGIBLE,1848.0,31.0,healthcare,B,10.0,2.0,-1,1,eligible
0.2,ELIGIBLE,1849.0,43.0,teacher,C,5.798007181344863,3.0,-1,1,eligible
0.2,ELIGIBLE,1851.0,47.0,teacher,C,4.895211692444535,2.0,-1,1,eligible
0.2,ELIGIBLE,1852.0,66.0,other,A,8.728829758672529,3.0,-1,1,eligible
0.2,ELIGIBLE,1854.0,67.0,other,A,8.15158240120384,1.0,-1,1,eligible
0.2,ELIGIBLE,1856.0,43.0,teacher,C,6.0613581901629665,2.0,-1,1,eligible
0.2,ELIGIBLE,1857.0,33.0,teacher,C,4.252847791793375,2.0,-1,1,eligible
0.2,ELIGIBLE,1860.0,72.0,other,A,6.924548380598075,1.0,-1,1,eligible
0.2,ELIGIBLE,1861.0,37.0,healthcare,B,3.6608113064671923,1.0,-1,1,eligible
0.2,ELIGIBLE,1862.0,40.0,teacher,C,7.206109960016372,1.0,-1,1,eligible
0.2,ELIGIBLE,1863.0,34.0,teacher,C,6.136363325325622,3.0,-1,1,eligible
0.2,ELIGIBLE,1864.0,27.0,healthcare,B,5.633102921357424,2.0,-1,1,eligible
0.2,ELIGIBLE,1865.0,27.0,teacher,C,4.232053678775394,2.0,-1,1,eligible
